Dataset	System	MicroF1	MacroF1	MicroPrecision	MacroPrecision	MicroRecall	MacroRecall	QALD-F1	Timestamp	ExperimentURI
QALD9PlusTrain-MT_fr-babelscape_ner-mag_el-mbart_mt	NIFWS_Qanary_1(http://porque.cs.upb.de:40123/qanary_1/gerbil)	0.0092894494	0.1932733016	0.01075958387	0.1924378647	0.008172764668	0.2232777252	0.3574064389	2022-10-08 10:20:16	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210080088
QALD9PlusTrain-MT_fr-babelscape_ner-mag_el-mbart_mt	NIFWS_Qanary_3(http://porque.cs.upb.de:40123/qanary_3/gerbil)	0.0157505319	0.2156474584	0.01905493661	0.2139360392	0.01342281879	0.2447865627	0.3846446655	2022-10-08 10:20:16	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210080089
QALD9Plus-MT_de-spacy_ner-mag_el-nllb_mt	NIFWS_QAnswer(http://porque.cs.upb.de:40123/qanswer/gerbil)	0.06408197599	0.2852771335	0.04536595929	0.2979560607	0.1090861755	0.3384212518	0.3939539328	2022-10-08 10:37:19	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210080090
QALD9Plus-MT_de-spacy_ner-mag_el-nllb_mt	NIFWS_Qanary_1(http://porque.cs.upb.de:40123/qanary_1/gerbil)	0.003139717425	0.2427177231	0.002247443533	0.2507207241	0.00520697735	0.2832762763	0.4274786231	2022-10-08 10:47:20	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210080091
QALD9Plus-MT_de-spacy_ner-mag_el-nllb_mt	NIFWS_Qanary_3(http://porque.cs.upb.de:40123/qanary_3/gerbil)	0.002950420114	0.2505902289	0.001957446809	0.2639132721	0.005988023952	0.2909517149	0.4369744414	2022-10-08 10:47:21	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210080092
QALD9PlusTrain-MT_fr-spacy_ner-mgenre_el-opus_mt	NIFWS_QAnswer(http://porque.cs.upb.de:40123/qanswer/gerbil)	0.09420099711	0.2488674472	0.1195471195	0.2505098148	0.07772245075	0.2987289206	0.3836997836	2022-10-08 10:49:23	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210080093
QALD9PlusTrain-MT_fr-spacy_ner-mgenre_el-opus_mt	NIFWS_Qanary_1(http://porque.cs.upb.de:40123/qanary_1/gerbil)	0.01225250261	0.2122537056	0.0147069972	0.2110059462	0.01050010825	0.2445965067	0.3837831137	2022-10-08 10:51:24	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210080094
QALD9PlusTrain-MT_fr-spacy_ner-mgenre_el-opus_mt	NIFWS_Qanary_3(http://porque.cs.upb.de:40123/qanary_3/gerbil)	0.01211387038	0.2231459245	0.01296696511	0.2218507016	0.01136609656	0.2545133906	0.3961923201	2022-10-08 10:51:24	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210080095
QALD9PlusTrain-MT_fr-no_ner-no_el-nllb_mt	NIFWS_QAnswer(http://porque.cs.upb.de:40123/qanswer/gerbil)	0.1353122375	0.249458628	0.1401880005	0.2532802166	0.1307642347	0.3086685834	0.3700085693	2022-10-08 11:07:29	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210080096
QALD9PlusTrain-MT_fr-no_ner-no_el-nllb_mt	NIFWS_Qanary_1(http://porque.cs.upb.de:40123/qanary_1/gerbil)	0.008734116586	0.1980788226	0.00910853852	0.1958095601	0.008389261745	0.2338843909	0.3691384217	2022-10-08 11:18:31	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210080097
QALD9PlusTrain-MT_fr-no_ner-no_el-nllb_mt	NIFWS_Qanary_3(http://porque.cs.upb.de:40123/qanary_3/gerbil)	0.0140689378	0.2165574993	0.01312828207	0.2150349797	0.01515479541	0.2551980388	0.3959578404	2022-10-08 11:19:32	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210080098
QALD9PlusTrain-MT_de-flair_ner-mgenre_el-opus_mt	NIFWS_QAnswer(http://porque.cs.upb.de:40123/qanswer/gerbil)	0.1023994152	0.2660799441	0.1027185585	0.273636264	0.1020822488	0.3152510462	0.3813378181	2022-10-08 11:23:34	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210080099
QALD9PlusTrain-MT_de-flair_ner-mgenre_el-opus_mt	NIFWS_Qanary_1(http://porque.cs.upb.de:40123/qanary_1/gerbil)	0.005488654051	0.1874955874	0.004524275778	0.1899571124	0.006975533576	0.2347328381	0.3695411664	2022-10-08 11:29:35	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210080100
QALD9PlusTrain-MT_de-flair_ner-mgenre_el-opus_mt	NIFWS_Qanary_3(http://porque.cs.upb.de:40123/qanary_3/gerbil)	0.006137942174	0.1759732828	0.004683776603	0.1762363489	0.008901613743	0.2208866886	0.3510211431	2022-10-08 11:29:35	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210080101
QALD9Plus-MT_fr-davlan_ner-mag_el-mbart_mt	NIFWS_QAnswer(http://porque.cs.upb.de:40123/qanswer/gerbil)	0.1884297521	0.1995996719	0.1623931624	0.1960864248	0.2244094488	0.2238095238	0.262062171	2022-10-08 11:29:36	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210080102
QALD9Plus-MT_fr-davlan_ner-mag_el-mbart_mt	NIFWS_Qanary_1(http://porque.cs.upb.de:40123/qanary_1/gerbil)	0.00341588386	0.3266538462	0.001915708812	0.3602515723	0.0157480315	0.3633333333	0.5073034784	2022-10-08 11:57:39	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210080103
QALD9Plus-MT_fr-davlan_ner-mag_el-mbart_mt	NIFWS_Qanary_3(http://porque.cs.upb.de:40123/qanary_3/gerbil)	0.0487804878	0.3702724109	0.02963590178	0.4022036728	0.1377952756	0.3947619048	0.5528631646	2022-10-08 12:02:40	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210080104
QALD9Plus-MT_de-babelscape_ner-mgenre_el-mbart_mt	NIFWS_QAnswer(http://porque.cs.upb.de:40123/qanswer/gerbil)	0.1205996962	0.2974966866	0.08079646018	0.3002392601	0.237698516	0.3416002744	0.3969036121	2022-10-08 12:02:41	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210080105
QALD9Plus-MT_de-babelscape_ner-mgenre_el-mbart_mt	NIFWS_Qanary_1(http://porque.cs.upb.de:40123/qanary_1/gerbil)	0.005894020969	0.2164929246	0.003767024051	0.224321685	0.01353814111	0.2697147498	0.4039665974	2022-10-08 12:03:41	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210080106
QALD9Plus-MT_de-babelscape_ner-mgenre_el-mbart_mt	NIFWS_Qanary_3(http://porque.cs.upb.de:40123/qanary_3/gerbil)	0.005177714255	0.2440874168	0.003265306122	0.2513279233	0.01249674564	0.2983258609	0.4418254245	2022-10-08 12:07:42	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210080107
QALD9Plus-MT_fr-spacy_ner-mgenre_el-nllb_mt	NIFWS_QAnswer(http://porque.cs.upb.de:40123/qanswer/gerbil)	0.07540603248	0.2108146251	0.04421768707	0.2037787325	0.2559055118	0.244499179	0.2786088731	2022-10-08 12:22:44	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210080108
QALD9Plus-MT_fr-spacy_ner-mgenre_el-nllb_mt	NIFWS_Qanary_1(http://porque.cs.upb.de:40123/qanary_1/gerbil)	0.01326259947	0.4426613884	0.007241129616	0.441418086	0.07874015748	0.5006896552	0.6163264873	2022-10-08 12:22:44	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210080109
QALD9Plus-MT_fr-spacy_ner-mgenre_el-nllb_mt	NIFWS_Qanary_3(http://porque.cs.upb.de:40123/qanary_3/gerbil)	0.002981514609	0.3663210353	0.001612903226	0.4000837696	0.01968503937	0.4033333333	0.5450042247	2022-10-08 12:26:45	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210080110
QALD9PlusTrain-MT_fr-spacy_ner-mgenre_el-mbart_mt	NIFWS_QAnswer(http://porque.cs.upb.de:40123/qanswer/gerbil)	0.0607296072	0.2343257259	0.06934889862	0.2336932355	0.05401602078	0.2918616982	0.3587325226	2022-10-08 12:26:49	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210080111
QALD9PlusTrain-MT_fr-spacy_ner-mgenre_el-mbart_mt	NIFWS_Qanary_1(http://porque.cs.upb.de:40123/qanary_1/gerbil)	0.009429843709	0.1974387818	0.01019958446	0.1964595681	0.00876813163	0.2476686185	0.3842507198	2022-10-08 12:29:49	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210080112
QALD9PlusTrain-MT_fr-spacy_ner-mgenre_el-mbart_mt	NIFWS_Qanary_3(http://porque.cs.upb.de:40123/qanary_3/gerbil)	0.01121449258	0.1972603538	0.009036443679	0.1956901301	0.01477592553	0.2498456133	0.3847809796	2022-10-08 12:29:49	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210080113
QALD9Plus-MT_fr-davlan_ner-mgenre_el-opus_mt	NIFWS_QAnswer(http://porque.cs.upb.de:40123/qanswer/gerbil)	0.07467911319	0.2091996719	0.04383561644	0.2023364248	0.2519685039	0.244499179	0.2919767984	2022-10-08 12:30:50	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210080114
QALD9Plus-MT_fr-davlan_ner-mgenre_el-opus_mt	NIFWS_Qanary_1(http://porque.cs.upb.de:40123/qanary_1/gerbil)	0.002843938855	0.4062245175	0.00156311059	0.4400353669	0.0157480315	0.4433333333	0.5803720774	2022-10-08 12:33:50	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210080115
QALD9Plus-MT_fr-davlan_ner-mgenre_el-opus_mt	NIFWS_Qanary_3(http://porque.cs.upb.de:40123/qanary_3/gerbil)	0.0127180825	0.3305102714	0.006633781255	0.3623228094	0.1535433071	0.4347619048	0.5428097643	2022-10-08 12:33:51	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210080116
QALD9PlusTrain-MT_de-spacy_ner-mag_el-nllb_mt	NIFWS_QAnswer(http://porque.cs.upb.de:40123/qanswer/gerbil)	0.1004666356	0.2419129245	0.0910359408	0.2496929501	0.1120770432	0.2806597969	0.3550529693	2022-10-08 12:35:56	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210080117
QALD9PlusTrain-MT_de-spacy_ner-mag_el-nllb_mt	NIFWS_Qanary_1(http://porque.cs.upb.de:40123/qanary_1/gerbil)	0.006140550375	0.193166186	0.005452342488	0.1933642012	0.007027589797	0.2377104238	0.3750907189	2022-10-08 12:37:57	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210080118
QALD9PlusTrain-MT_de-spacy_ner-mag_el-nllb_mt	NIFWS_Qanary_3(http://porque.cs.upb.de:40123/qanary_3/gerbil)	0.005844756539	0.1747184202	0.004902306553	0.1774006245	0.00723581468	0.2124558912	0.3430213096	2022-10-08 12:38:57	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210080119
QALD9Plus-MT_de-flair_ner-mgenre_el-opus_mt	NIFWS_QAnswer(http://porque.cs.upb.de:40123/qanswer/gerbil)	0.1563941991	0.2564836115	0.1144062688	0.2638651374	0.2470710752	0.2955586078	0.3630634786	2022-10-08 12:48:59	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210080120
QALD9Plus-MT_de-flair_ner-mgenre_el-opus_mt	NIFWS_Qanary_1(http://porque.cs.upb.de:40123/qanary_1/gerbil)	0.004463040446	0.253933508	0.003471217819	0.2603292715	0.00624837282	0.2982762763	0.4402758909	2022-10-08 12:50:00	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210080121
QALD9Plus-MT_de-flair_ner-mgenre_el-opus_mt	NIFWS_Qanary_3(http://porque.cs.upb.de:40123/qanary_3/gerbil)	0.00627134778	0.2323158702	0.003994863747	0.2448995837	0.01457953658	0.3057762763	0.4490408768	2022-10-08 12:50:00	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210080122
QALD9Plus-MT_de-flair_ner-mag_el-nllb_mt	NIFWS_QAnswer(http://porque.cs.upb.de:40123/qanswer/gerbil)	0.05000744158	0.2395739626	0.03501094092	0.2541239497	0.08747721947	0.2814062745	0.3455167588	2022-10-08 13:06:03	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210080123
QALD9Plus-MT_de-flair_ner-mag_el-nllb_mt	NIFWS_Qanary_1(http://porque.cs.upb.de:40123/qanary_1/gerbil)	0.003549431047	0.2425612376	0.002962704775	0.2506403347	0.004425930747	0.2764517149	0.4219359526	2022-10-08 13:12:04	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210080124
QALD9Plus-MT_de-flair_ner-mag_el-nllb_mt	NIFWS_Qanary_3(http://porque.cs.upb.de:40123/qanary_3/gerbil)	0.003095141973	0.250688049	0.002086924961	0.2639623743	0.005988023952	0.3042850482	0.4527281584	2022-10-08 13:14:04	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210080125
QALD9Plus-MT_fr-babelscape_ner-mgenre_el-mbart_mt	NIFWS_QAnswer(http://porque.cs.upb.de:40123/qanswer/gerbil)	0.08635578584	0.1995313501	0.07692307692	0.1964219902	0.09842519685	0.2473563218	0.2776587108	2022-10-08 13:15:04	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210080126
QALD9Plus-MT_fr-babelscape_ner-mgenre_el-mbart_mt	NIFWS_Qanary_1(http://porque.cs.upb.de:40123/qanary_1/gerbil)	0.01279157261	0.3226030369	0.007071547421	0.3213888889	0.06692913386	0.3406896552	0.4542550021	2022-10-08 13:15:04	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210080127
QALD9Plus-MT_fr-babelscape_ner-mgenre_el-mbart_mt	NIFWS_Qanary_3(http://porque.cs.upb.de:40123/qanary_3/gerbil)	0.03093645485	0.3704396	0.01730589336	0.4022874424	0.1456692913	0.4347619048	0.5639290258	2022-10-08 13:16:05	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210080128
QALD9PlusTrain-MT_de-davlan_ner-mag_el-libre_mt	NIFWS_QAnswer(http://porque.cs.upb.de:40123/qanswer/gerbil)	0.05624601657	0.2368575027	0.05741393332	0.2376183159	0.05512466816	0.2732363647	0.3443651776	2022-10-08 13:21:10	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210080129
QALD9PlusTrain-MT_de-davlan_ner-mag_el-libre_mt	NIFWS_Qanary_1(http://porque.cs.upb.de:40123/qanary_1/gerbil)	0.00574007638	0.1658769261	0.005167958656	0.1651948125	0.006454635365	0.2047787495	0.3333385919	2022-10-08 13:22:10	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210080130
QALD9PlusTrain-MT_de-davlan_ner-mag_el-libre_mt	NIFWS_Qanary_3(http://porque.cs.upb.de:40123/qanary_3/gerbil)	0.007121611998	0.1656402455	0.00595843118	0.1646962664	0.008849096872	0.2115956217	0.3419179902	2022-10-08 13:23:10	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210080131
QALD9PlusTrain-MT_fr-babelscape_ner-mgenre_el-nllb_mt	NIFWS_QAnswer(http://porque.cs.upb.de:40123/qanswer/gerbil)	0.08464658011	0.2468740639	0.08513550506	0.2492652356	0.0841632388	0.3016452742	0.383747623	2022-10-08 13:31:15	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210080132
QALD9PlusTrain-MT_fr-babelscape_ner-mgenre_el-nllb_mt	NIFWS_Qanary_1(http://porque.cs.upb.de:40123/qanary_1/gerbil)	0.01035775561	0.2160880705	0.01254039083	0.2147471383	0.0088222559	0.2445798154	0.3848162936	2022-10-08 13:43:17	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210080133
QALD9PlusTrain-MT_fr-babelscape_ner-mgenre_el-nllb_mt	NIFWS_Qanary_3(http://porque.cs.upb.de:40123/qanary_3/gerbil)	0.01091811414	0.1968942644	0.01185119463	0.1954975147	0.01012123836	0.2214220689	0.3540401215	2022-10-08 13:54:19	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210080134
QALD9PlusTrain-MT_fr-spacy_ner-mag_el-opus_mt	NIFWS_QAnswer(http://porque.cs.upb.de:40123/qanswer/gerbil)	0.07522586196	0.2415490892	0.0870183421	0.2400506322	0.06624810565	0.2987354981	0.3598515423	2022-10-08 13:54:22	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210080135
QALD9PlusTrain-MT_fr-spacy_ner-mag_el-opus_mt	NIFWS_Qanary_1(http://porque.cs.upb.de:40123/qanary_1/gerbil)	0.006120276743	0.2004630495	0.007939247497	0.1991889486	0.004979432778	0.230783191	0.3665502919	2022-10-08 13:56:22	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210080136
QALD9PlusTrain-MT_fr-spacy_ner-mag_el-opus_mt	NIFWS_Qanary_3(http://porque.cs.upb.de:40123/qanary_3/gerbil)	0.01471042074	0.2136579899	0.01401411211	0.2113631961	0.01547954103	0.254782464	0.3946969349	2022-10-08 13:59:23	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210080137
QALD9Plus-MT_de-davlan_ner-mgenre_el-mbart_mt	NIFWS_QAnswer(http://porque.cs.upb.de:40123/qanswer/gerbil)	0.04269547325	0.2672410792	0.03182922153	0.277886564	0.064826868	0.3059979371	0.3751111757	2022-10-08 14:34:29	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210080138
QALD9Plus-MT_de-davlan_ner-mgenre_el-mbart_mt	NIFWS_Qanary_1(http://porque.cs.upb.de:40123/qanary_1/gerbil)	0.01280651968	0.2443134882	0.008887093516	0.252485581	0.02291070034	0.291866619	0.4313001595	2022-10-08 14:41:30	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210080139
QALD9Plus-MT_de-davlan_ner-mgenre_el-mbart_mt	NIFWS_Qanary_3(http://porque.cs.upb.de:40123/qanary_3/gerbil)	0.002529385508	0.2547830794	0.001770648891	0.254170896	0.004425930747	0.3036666667	0.4498611066	2022-10-08 14:46:31	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210080140
QALD9Plus-MT_ru-babelscape_ner-mgenre_el-mbart_mt	NIFWS_QAnswer(http://porque.cs.upb.de:40123/qanswer/gerbil)	0.02301474085	0.161889017	0.01813005694	0.1718629962	0.03150221297	0.1980279382	0.2812617563	2022-10-08 14:48:32	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210080141
QALD9Plus-MT_ru-babelscape_ner-mgenre_el-mbart_mt	NIFWS_Qanary_1(http://porque.cs.upb.de:40123/qanary_1/gerbil)	0.002076073256	0.223425479	0.00145137881	0.2311812362	0.003644884145	0.2446096096	0.3844733351	2022-10-08 14:48:32	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210080142
QALD9Plus-MT_ru-babelscape_ner-mgenre_el-mbart_mt	NIFWS_Qanary_3(http://porque.cs.upb.de:40123/qanary_3/gerbil)	0.004054672683	0.2503570014	0.002707423581	0.2579811786	0.008070814892	0.3179429429	0.4668321589	2022-10-08 14:48:32	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210080143
QALD9Plus-MT_ru-spacy_ner-mgenre_el-mbart_mt	NIFWS_QAnswer(http://porque.cs.upb.de:40123/qanswer/gerbil)	0.03240192955	0.2251386651	0.02490904002	0.2305891749	0.04634209841	0.2643800508	0.3368156676	2022-10-08 14:51:33	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210080144
QALD9Plus-MT_ru-spacy_ner-mgenre_el-mbart_mt	NIFWS_Qanary_1(http://porque.cs.upb.de:40123/qanary_1/gerbil)	0.02094775833	0.2496619056	0.02056168506	0.2583790599	0.02134860713	0.274866619	0.4209423809	2022-10-08 14:51:34	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210080145
QALD9Plus-MT_ru-spacy_ner-mgenre_el-mbart_mt	NIFWS_Qanary_3(http://porque.cs.upb.de:40123/qanary_3/gerbil)	0.002847843775	0.2491101548	0.002336838591	0.2541544665	0.003644884145	0.2905555556	0.4409570005	2022-10-08 14:52:34	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210080146
QALD9PlusTrain-MT_de-spacy_ner-mgenre_el-mbart_mt	NIFWS_QAnswer(http://porque.cs.upb.de:40123/qanswer/gerbil)	0.121757942	0.2469684878	0.1110348673	0.2507979862	0.1347735554	0.2931328392	0.3494706967	2022-10-08 15:04:38	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210080147
QALD9PlusTrain-MT_de-spacy_ner-mgenre_el-mbart_mt	NIFWS_Qanary_1(http://porque.cs.upb.de:40123/qanary_1/gerbil)	0.005993094912	0.1812260668	0.005141005104	0.1835189224	0.007183758459	0.2229938264	0.3549153116	2022-10-08 15:18:40	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210080148
QALD9PlusTrain-MT_de-spacy_ner-mgenre_el-mbart_mt	NIFWS_Qanary_3(http://porque.cs.upb.de:40123/qanary_3/gerbil)	0.005698933485	0.1757926473	0.004146428148	0.178060967	0.009109838626	0.2284882245	0.3600557355	2022-10-08 15:35:43	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210080149
QALD9Plus-MT_de-flair_ner-mgenre_el-mbart_mt	NIFWS_QAnswer(http://porque.cs.upb.de:40123/qanswer/gerbil)	0.05196921684	0.2858813664	0.03983897835	0.3005797448	0.07472012497	0.3067433584	0.3878448892	2022-10-10 11:31:37	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210100000
QALD9Plus-MT_de-flair_ner-mgenre_el-mbart_mt	NIFWS_Qanary_1(http://porque.cs.upb.de:40123/qanary_1/gerbil)	0.01413768174	0.2367700826	0.01022304833	0.2392275252	0.02291070034	0.2909777301	0.4303390792	2022-10-10 11:31:37	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210100001
QALD9Plus-MT_de-flair_ner-mgenre_el-mbart_mt	NIFWS_Qanary_3(http://porque.cs.upb.de:40123/qanary_3/gerbil)	0.002617586912	0.2572363743	0.001908396947	0.2674771634	0.00416558188	0.2983888889	0.4466159128	2022-10-10 11:31:37	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210100002
QALD9PlusTrain-MT_de-spacy_ner-mag_el-libre_mt	NIFWS_QAnswer(http://porque.cs.upb.de:40123/qanswer/gerbil)	0.04234909388	0.2339245288	0.04444063143	0.236412052	0.04044557805	0.2628074698	0.343623812	2022-10-10 11:31:41	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210100003
QALD9PlusTrain-MT_de-spacy_ner-mag_el-libre_mt	NIFWS_Qanary_1(http://porque.cs.upb.de:40123/qanary_1/gerbil)	0.0054438661	0.1554280366	0.005028450443	0.1552952359	0.005934100255	0.1950769521	0.3211400889	2022-10-10 11:31:41	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210100004
QALD9PlusTrain-MT_de-spacy_ner-mag_el-libre_mt	NIFWS_Qanary_3(http://porque.cs.upb.de:40123/qanary_3/gerbil)	0.005492562155	0.1602620073	0.004574755666	0.1599127431	0.006871063453	0.2010662351	0.3283777989	2022-10-10 11:31:41	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210100005
QALD9PlusTrain-MT_de-spacy_ner-mag_el-libre_mt	NIFWS_QAnswer(http://porque.cs.upb.de:40123/qanswer/gerbil)	0.04920036671	0.250615166	0.0481627362	0.2535437596	0.05028369164	0.2823891478	0.36679047	2022-10-10 11:31:42	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210100006
QALD9PlusTrain-MT_de-spacy_ner-mag_el-libre_mt	NIFWS_Qanary_1(http://porque.cs.upb.de:40123/qanary_1/gerbil)	0.005733005733	0.1617353428	0.005335605076	0.1617509845	0.00619436781	0.2097828345	0.3410859354	2022-10-10 11:31:42	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210100007
QALD9PlusTrain-MT_de-spacy_ner-mag_el-libre_mt	NIFWS_Qanary_3(http://porque.cs.upb.de:40123/qanary_3/gerbil)	0.006321493076	0.1645291782	0.005385207166	0.1640092428	0.007651866118	0.2012810792	0.3295893603	2022-10-10 11:31:42	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210100008
QALD9PlusTrain-MT_de-spacy_ner-mgenre_el-libre_mt	NIFWS_QAnswer(http://porque.cs.upb.de:40123/qanswer/gerbil)	0.04521124847	0.2168832157	0.04728884847	0.2185132122	0.04330852116	0.253611674	0.3382611686	2022-10-10 12:28:54	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210100009
QALD9PlusTrain-MT_de-spacy_ner-mgenre_el-libre_mt	NIFWS_Qanary_1(http://porque.cs.upb.de:40123/qanary_1/gerbil)	0.009526197042	0.1578280656	0.008472514999	0.157442834	0.0108791838	0.1973790983	0.3227969188	2022-10-10 12:33:55	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210100010
QALD9PlusTrain-MT_de-spacy_ner-mgenre_el-libre_mt	NIFWS_Qanary_3(http://porque.cs.upb.de:40123/qanary_3/gerbil)	0.01118039131	0.1621180795	0.009524158394	0.1613011891	0.01353391286	0.2040734214	0.333141013	2022-10-10 12:33:55	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210100011
QALD9Plus-MT_de-flair_ner-mag_el-mbart_mt	NIFWS_QAnswer(http://porque.cs.upb.de:40123/qanswer/gerbil)	0.04494563029	0.2562985785	0.03254023793	0.2752342791	0.07263733403	0.2937572473	0.3809867035	2022-10-10 14:31:19	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210100012
QALD9Plus-MT_de-flair_ner-mag_el-mbart_mt	NIFWS_Qanary_1(http://porque.cs.upb.de:40123/qanary_1/gerbil)	0.01571313457	0.2350922999	0.01281419418	0.2412240716	0.02030721166	0.2678125649	0.4093182507	2022-10-10 14:31:19	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210100013
QALD9Plus-MT_de-flair_ner-mag_el-mbart_mt	NIFWS_Qanary_3(http://porque.cs.upb.de:40123/qanary_3/gerbil)	0.004046944557	0.2639387121	0.004199328108	0.2772537717	0.003905233012	0.2821096096	0.4315057596	2022-10-10 14:33:20	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210100014
QALD9Plus-MT_de-flair_ner-mgenre_el-nllb_mt	NIFWS_QAnswer(http://porque.cs.upb.de:40123/qanswer/gerbil)	0.06579485084	0.2510637287	0.05414494703	0.2633533404	0.08383233533	0.28883683	0.3739098015	2022-10-10 14:35:22	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210100015
QALD9Plus-MT_de-flair_ner-mgenre_el-nllb_mt	NIFWS_Qanary_1(http://porque.cs.upb.de:40123/qanary_1/gerbil)								2022-10-10 14:35:22	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210100016
QALD9Plus-MT_de-flair_ner-mgenre_el-nllb_mt	NIFWS_Qanary_3(http://porque.cs.upb.de:40123/qanary_3/gerbil)	0.003226639133	0.2451217204	0.002145002145	0.2579566769	0.006508721687	0.3059517149	0.4528766983	2022-10-10 14:36:22	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210100017
QALD9PlusTrain-MT_de-spacy_ner-mag_el-mbart_mt	NIFWS_QAnswer(http://porque.cs.upb.de:40123/qanswer/gerbil)	0.1033061475	0.2437150815	0.1178078539	0.2482285382	0.09198334201	0.2747867458	0.3621094536	2022-10-10 15:33:36	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210100018
QALD9PlusTrain-MT_de-spacy_ner-mag_el-mbart_mt	NIFWS_Qanary_1(http://porque.cs.upb.de:40123/qanary_1/gerbil)	0.006350899307	0.183724866	0.005942660134	0.1859975582	0.006819364914	0.2274729136	0.3634377691	2022-10-10 15:38:36	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210100019
